1	1188
2	1124
3	1383
5	3806
6	1966
7	1058
8	4138
9	7091
10	3133
12	40
13	1360
15	1540
16	7302
17	79
18	7068
19	3040
20	2480
21	6000
22	52
23	208
25	486
26	79
27	4260
28	8880
29	6040
30	217
31	156
32	8724
33	364
34	5269
35	384
36	4362
37	7292
38	1920
39	2065
40	7368
41	2275
42	7500
43	4362
44	4500
45	3009
47	64
49	1821
50	2723
51	563
52	6943
53	7500
54	5720
55	2186
56	9000
57	7805
58	7530
59	3191
60	131
61	4365
62	5760
63	4540
64	1415
65	4362
66	4464
67	4362
68	15000
69	658
70	4800
72	1320
73	4685
75	5816
76	4060
77	3971
78	397
79	371
80	6061
81	3364
82	2955
83	4356
84	365
85	40
86	4320
87	2130
88	5680
90	6697
91	5955
92	5680
93	322
95	3468
96	3714
97	7500
98	7500
99	7540
100	4414
101	5864
102	3275
103	13672
104	52
105	3133
106	3640
107	7973
108	1485
109	4620
110	939
111	4500
113	3659
115	2796
117	6912
118	6000
119	5804
120	80
121	576
122	840
123	7552
125	1064
126	44
128	40
129	5804
131	7270
132	7500
134	1429
135	7552
136	2024
137	138
139	2908
140	175
141	678
142	48
143	924
146	5495
147	2989
148	2876
149	40
150	989
151	3546
152	4558
153	4440
154	2626
155	7540
157	40
159	1100
160	88
163	3000
164	5917
165	7343
166	4493
167	40
169	1500
171	6546
172	3564
175	1500
176	1168
177	5036
179	3379
180	7809
181	2902
183	1999
184	44
185	382
186	2505
187	385
188	2464
189	151
190	3000
191	7270
192	52
194	4500
196	88
197	4246
198	52
200	1941
201	4257
203	4356
204	2960
205	6098
206	2880
207	2164
209	4500
210	6133
212	2908
214	11280
215	4502
216	4025
219	5816
220	80
221	7842
222	4032
225	546
228	3623
229	14670
230	4500
231	104
232	2220
233	6968
235	634
236	14400
238	5248
239	6985
240	1667
241	1454
242	3047
244	1344
245	216
246	132
247	40
248	104
249	74
250	5979
254	2989
255	19540
259	3510
260	1500
262	2908
263	40
264	7121
265	1089
266	44
267	7632
268	1436
269	1000
270	395
271	4544
273	5760
275	3028
276	5454
278	657
281	5283
282	1767
285	4500
286	4540
287	5840
288	5784
289	704
292	3480
293	7500
294	1500
298	6328
299	4107
300	3564
302	7222
303	1448
304	1478
307	1500
309	132
310	172
311	3728
313	1466
314	4500
315	9088
316	52
317	4320
319	1500
