2	25839
5	119285
8	31260
10	250109
12	36093
13	43124
16	197200
19	218448
20	127720
21	186000
28	1064120
29	55593
30	177700
32	36350
34	150330
36	321334
37	17062
40	9248
41	536896
42	273000
43	953824
44	439987
45	845067
50	255310
51	168483
52	110850
53	18000
54	18638
56	35508
58	522857
59	56353
61	22458
62	1271520
63	285000
65	2828030
66	8256
67	248634
68	27000
70	23400
71	232226
75	559790
76	10132
81	161190
83	181500
86	368640
87	12020
88	161880
90	18027
91	73010
92	180600
95	13068
96	84060
97	58500
98	135000
99	34322
105	161284
107	38244
111	373480
113	75551
115	16707
118	543000
119	330828
120	216969
123	39054
129	8706
130	37192
131	798246
132	1360500
133	22038
135	57441
139	107596
148	113602
152	158489
153	177600
154	280496
155	64331
159	78065
163	31604
165	37994
166	148471
169	271500
170	172540
171	47862
172	8232
177	70864
180	42007
181	441248
185	143060
186	20909
187	28369
188	60439
190	63000
191	520532
194	243000
197	51016
201	468535
203	26493
204	8880
209	8894
210	37580
212	2320584
214	47462
215	8584
219	82878
222	22464
227	609226
228	8880
229	24905
230	73540
233	8216
235	185028
236	21600
239	18554
241	72700
250	8231
252	524581
255	143916
262	744448
264	301139
267	794960
271	34888
276	8232
278	270004
281	564507
282	317666
285	192220
286	150893
287	55480
289	19484
292	11460
293	19540
295	121500
297	553500
298	53349
300	94767
302	66236
303	74784
307	811271
308	193477
311	225504
312	343500
313	99784
314	1552156
315	26287
317	210240
319	36000
320	897000
322	8208
323	167048
324	170626
325	68925
326	8333
329	46585
332	176898
334	475145
338	158351
343	425975
345	13600
346	36474
347	143951
348	321000
351	57108
352	1273704
353	127938
354	142561
360	234892
363	189723
365	68735
366	53798
367	8224
370	153300
372	109247
374	36171
375	221920
376	222928
377	8208
379	118540
380	17024
381	216383
382	32929
383	68338
386	495814
388	2063226
389	74240
390	792550
393	82485
394	583054
397	19584
399	38700
401	18000
403	25294
405	206468
407	72000
408	324000
410	9436
411	190500
412	28200
413	152476
414	182602
416	84017
418	207388
419	993658
421	58411
422	242888
424	359824
427	186880
429	18643
432	43959
433	18000
435	43400
436	828000
438	314122
439	8766
440	8212
443	119071
445	986960
447	51409
450	40373
454	167136
458	8309
459	9060
460	257752
462	170683
465	8736
466	10863
467	18935
468	66600
470	196500
471	8230
472	261920
477	163500
478	159840
479	38270
490	538500
492	8256
494	136500
495	16831
496	83116
497	19852
499	706974
500	439108
502	8211
509	66000
510	126498
511	16800
514	43620
517	20200
518	151538
522	702282
523	664356
524	80079
525	68192
526	39200
528	8373
530	225040
533	56925
537	420421
538	134666
542	161842
546	198000
547	54420
548	1151248
551	1496166
553	18789
554	145500
555	9000
556	531010
557	16540
562	34968
564	595500
565	511500
567	414512
569	136820
571	99244
574	474004
575	72969
577	170608
579	667775
580	102882
583	73572
584	737877
588	84000
589	267892
591	217500
592	196290
594	42923
595	257402
597	51372
598	46787
599	208575
600	92771
602	38716
604	14713
608	9000
609	8237
610	466734
613	666720
614	35651
618	32603
619	35297
620	242253
621	8200
622	643500
624	1407000
629	337593
630	298070
631	375046
634	9210
635	330058
638	14600
641	42018
645	488160
646	8604
647	9632
649	124960
650	26938
651	87613
653	410300
655	124500
657	99053
658	47360
659	165000
660	627319
663	118977
665	564152
666	86641
669	649500
670	22925
671	154818
672	969490
673	9000
678	9000
679	26370
