1	1364
4	44
5	2354
6	2459
7	208
8	2098
9	6662
10	1500
12	1500
13	3012
14	250
15	1144
16	5800
17	146
18	6504
19	7500
20	1240
21	1500
22	104
25	541
28	2960
29	3000
30	449
31	208
33	40
34	1519
35	40
36	4362
37	1354
38	1524
39	3867
40	8040
41	7757
42	7500
43	4362
45	1465
48	317
49	1963
50	5275
51	3090
52	1075
53	6000
54	1430
55	71
57	2210
58	8050
59	6499
61	1500
64	1642
65	5816
66	4984
68	3000
69	790
70	3360
71	5820
72	1056
73	11401
74	489
75	4362
76	3682
77	2073
78	828
79	1911
80	5318
81	2928
82	2850
83	5808
84	40
85	2908
86	2880
87	2916
88	5680
90	1942
91	2327
92	1400
93	726
94	1003
95	2178
96	1500
97	3000
98	7500
99	1500
101	2932
102	3608
103	13192
104	555
105	5137
106	3840
107	3000
108	416
109	5542
110	147
111	3000
113	1907
114	652
115	5738
117	1152
118	4500
119	7255
120	4117
122	1000
123	3000
125	52
127	218
129	4401
130	1400
131	2908
132	3000
133	5864
134	2965
135	1402
136	1672
137	265
138	44
139	1454
140	2316
141	40
142	796
143	1016
145	40
146	4806
147	86
148	2876
150	785
151	2732
152	2040
153	5920
154	3577
155	1500
157	40
159	1843
162	172
163	4500
164	1440
165	74
166	7226
169	3000
170	1500
171	3474
172	3384
174	1296
176	840
177	4200
179	3205
180	2236
181	1451
182	708
183	1687
185	3776
186	1205
187	3679
188	3071
189	52
191	1454
192	104
194	3000
195	4200
197	1936
200	312
201	2908
203	1452
204	4440
205	3004
206	5760
208	169
209	9295
210	1500
212	1454
214	2800
215	6072
217	1500
218	338
220	52
221	12260
222	3456
225	492
227	7270
228	5531
230	1500
231	151
232	3156
233	4576
235	4500
238	6800
240	1825
241	4362
242	1882
243	40
244	563
245	236
248	104
249	74
250	4117
252	4359
254	1616
255	1500
256	3000
257	58
258	3000
259	2681
262	2908
263	129
264	1898
265	1245
267	1009
269	740
270	198
271	2405
273	6180
274	613
275	4068
276	2832
278	3733
281	7971
282	6970
284	52
285	1500
287	4380
288	4488
289	4975
290	1500
292	3064
293	3000
294	889
295	7500
296	44
297	1500
298	3478
