2	37494
5	124857
8	25191
10	225040
12	36000
13	41124
16	200100
19	172268
20	109120
21	153000
28	1070040
29	90000
30	174702
32	34896
34	162537
36	318426
37	16946
40	8200
41	549117
42	259500
43	946554
44	457504
45	789881
50	257322
51	171124
52	135181
53	9000
54	11440
56	33237
57	8641
58	516629
59	82934
61	25635
62	1196640
63	256500
65	2844024
66	8248
67	196290
68	27590
70	16560
71	247147
73	8227
75	562698
76	16851
81	165821
83	180048
86	345600
87	16524
88	147680
90	16476
91	67085
92	184800
95	18513
96	119499
97	63000
98	178500
99	54000
100	8724
101	8796
105	133814
107	35200
111	361920
113	72130
115	8330
118	582000
119	348240
120	188092
123	45000
129	8850
130	26205
131	825872
132	1357500
133	30786
135	60841
139	136676
148	96346
152	174141
153	142080
154	305041
155	54000
159	62665
163	36000
165	9292
166	127971
169	316500
170	171000
171	54906
172	8220
177	94011
180	43515
181	438346
185	149839
186	17340
187	35319
188	45366
190	45000
191	465280
194	207000
195	8400
197	46078
201	485442
203	17477
204	17760
210	54000
212	2324946
214	36400
219	87240
222	17856
227	620858
229	17420
230	84000
233	8216
235	185387
236	28800
239	26856
241	79970
250	8245
252	575388
255	197166
262	806970
264	284224
267	790226
271	33538
276	8217
278	310847
281	550920
282	314247
285	214320
286	135000
287	35040
289	28038
292	8665
293	9136
295	139500
297	531000
298	33105
299	9071
300	88403
302	56618
303	67496
307	771686
308	165094
311	230880
312	358500
313	107018
314	1506857
315	36362
317	195840
319	27000
320	843000
322	8214
323	155344
324	136310
325	53490
329	55922
332	187579
334	466435
338	175500
343	442016
345	16400
346	57111
347	164715
348	321000
350	17784
351	59614
352	1244624
353	107605
354	142868
360	197307
363	189268
365	62089
366	43620
367	8510
370	156220
372	108474
374	38792
375	204400
376	204442
377	8193
379	126000
380	17024
381	195288
382	27624
383	82926
386	568514
388	2089398
389	84000
390	801314
393	47439
394	619404
397	17280
399	38116
401	8862
403	27000
405	225295
407	63000
408	318000
410	16934
411	181500
412	8932
413	164042
414	182591
416	89919
418	232752
419	924634
421	58148
422	212840
424	366066
427	148920
429	18000
432	42705
433	9000
435	68392
436	783000
438	343848
440	8212
443	105261
445	986960
447	44802
450	32124
454	174276
459	9105
460	287646
462	180000
466	8197
467	16396
468	78440
470	192000
472	283859
477	171000
478	137640
479	17354
490	517500
492	8226
494	168000
495	16397
496	72074
497	18000
499	682939
500	401304
502	8375
503	8646
509	66000
510	116320
511	16400
514	66884
517	16400
518	124535
522	712460
523	733380
524	45110
525	70526
526	33600
528	8238
530	207000
533	75600
537	378494
538	135235
542	156916
546	205500
547	36052
548	1191312
551	1510706
553	26677
554	145540
555	9000
556	489108
557	28500
562	17532
564	595500
565	564000
567	358260
569	147389
571	92659
574	504538
575	52639
577	151169
579	643172
580	108168
583	71252
584	736400
588	61500
589	268513
591	237000
592	196290
594	68258
595	293352
597	44884
598	27313
599	218265
600	94626
602	38130
604	17121
608	9685
609	8240
610	455102
613	708480
614	18249
618	43243
619	47814
620	302952
622	628500
624	1374000
629	324000
630	307982
631	352600
634	8365
635	332966
638	10636
641	43830
645	427680
646	8604
649	187440
650	35183
651	93018
653	394200
655	132000
657	89256
658	47360
659	171133
660	632009
663	116985
665	571422
666	87078
669	594000
670	10500
671	163683
